bain_id,self_ids_id__ciq_,self_ids_id__cb_,self_ids_id__zi_,self_ids_id__bq_,self_firmo_name___,self_firmo_webpage___,self_sector_sector___,self_sector_industry___,self_sector_industryGroup___,self_sector_subIndustry___,self_firmo_description___,self_financials_revenue___,Revenue_Range
23374607,672040516,,357402945,412267260,Last Mile Inc,lastmilehd.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,408232.785414219,Revenue: 250K - 500K
23422640,51809420,,,772612643596189103,Keystone Global Llc,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,349092.869665503,Revenue: 250K - 500K
23447223,582002937,,,,Tom Of Findland Foundation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,316346.985907671,Revenue: 250K - 500K
28229110,693180605,,,,Core Bolig X Investoraktieselskab Nr. 14,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,378377.447852945,Revenue: 250K - 500K
28254653,116400673,,,1259127036253443794,"Venture Counsel Group, LLP",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,337811.894159317,Revenue: 250K - 500K
28272924,555711752,,,,Sarl L Agora,UNKNOWN,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Restaurants (Full Service),,496479,Revenue: 250K - 500K
30080086,606440347,,,4087997746129797301,In Focus Audio Visual,UNKNOWN,Consumer,Diversified Consumer Services,Consumer Services,Diversified Consumer Services - Unspecified,,362121.089747429,Revenue: 250K - 500K
30171337,529410887,,,351085443,Seward's Excavating Company,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,345808.963233948,Revenue: 250K - 500K
30175570,572307525,,,2861263640292669413,Ohm Universe Llc,ohmuniverse.com,Healthcare,Healthcare Equipment,Med Tech & Healthcare Equipment,Healthcare Equipment - Unspecified,,291313.707315803,Revenue: 250K - 500K
25314934,272212193,,,,Red Sky Capital Solutions LLP,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,454071.798768365,Revenue: 250K - 500K
27856051,60444168,,,2632782389629348083,"Global Capital Partners, LLC",UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Unspecified,,356202.785032511,Revenue: 250K - 500K
26110945,415943421,,,203284892,Nordling Structural Engineers LLC,UNKNOWN,Industrials,Construction & Engineering,Construction,Construction & Engineering - Unspecified,,443143.848379612,Revenue: 250K - 500K
26112673,536071134,,,61318512,"HHH Cleaning Services, Inc",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,300222.455796361,Revenue: 250K - 500K
27003142,413836240,,,812754875,"Hardy Manufacturing, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,280953.512920141,Revenue: 250K - 500K
4119900,701714920,,,842386482,Tmjjw LLC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,298932.742351055,Revenue: 250K - 500K
26203644,254213934,,,2165493087592556016,Air Tours Inc,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,324025.068857431,Revenue: 250K - 500K
1251309,581376116,,,,Holtville Gin Cooperative Inc,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,439855.715903562,Revenue: 250K - 500K
1252237,589619385,,,,SARL Kiosques Flotants Compagnie Des Bateaux De L'interieur,UNKNOWN,Industrials,Marine,Transportation,Marine,,274353,Revenue: 250K - 500K
24925343,423605056,,,462725140,"Calcapsub, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,279974.377561927,Revenue: 250K - 500K
22339965,138361292,,,3006106066967596407,Arkwright Insurance Co.,UNKNOWN,Financial Services,Insurance,Insurance,Property & Casualty Insurance (Personal),,257775.237741709,Revenue: 250K - 500K
19749687,4640573,,,4511295010646988633,"Wynn Sales And Service, Inc.",UNKNOWN,Industrials,Automobiles & Components,Industrial Goods,Automobiles - Unspecified,,453912.321362615,Revenue: 250K - 500K
24065664,667080585,,,,IDE Hus AS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,389762.790261808,Revenue: 250K - 500K
12640742,714405114,,,,Clemenceau,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,496063,Revenue: 250K - 500K
18766055,416520473,,,391236208,"C & J Fabricators, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,469684.240473628,Revenue: 250K - 500K
1627177,289138131,,,,Township Of Rome,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,474484.978864286,Revenue: 250K - 500K
1666936,536170297,,,522043119,"H. Russell Wright, Jr., M.D., P.A.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,399862.202146173,Revenue: 250K - 500K
8352072,547905663,,,,Bristedt Kapital Och Pension AB,UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Unspecified,,383816.675316663,Revenue: 250K - 500K
2424805,377132822,,,2736745529183743682,Financial House Corp,UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Unspecified,,356202.785032511,Revenue: 250K - 500K
2427517,417307588,,,770243494,"Serra Tile & Stone, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,345808.963233948,Revenue: 250K - 500K
28949946,117686144,,,522173932,"Netrino, LLC",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,273919.137432337,Revenue: 250K - 500K
27891679,642096222,,,,Nuovo Progetto Societa' A Responsabilita' Limitata Semplificata,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,349098,Revenue: 250K - 500K
27940280,1671447289,,,831990278,JR Impact Installations Corp.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,351933.622100115,Revenue: 250K - 500K
29956513,546085643,,,262682865,Renewable Energy Holdings LLC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,335725.518375993,Revenue: 250K - 500K
3922926,706911989,,,,Cornhill Mortgages No.7 Limited,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,443943.269861865,Revenue: 250K - 500K
9478008,579987062,,,233002184,World Innovations Network Inc,UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Unspecified,,283501.00383532,Revenue: 250K - 500K
6282359,126887552,,,3722775012788986283,"Texas Gulf Industries, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,442917.197098732,Revenue: 250K - 500K
31300731,581391754,,,,Ibt 1414 Newspaper And Magazine Emp Union,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,267726.977585617,Revenue: 250K - 500K
10456732,418471285,,,463678858,Kinnie Construction Inc.,UNKNOWN,Industrials,Construction & Engineering,Construction,Residential Construction,,295893.56807971,Revenue: 250K - 500K
10459236,531083258,,,464265406,"Take Flight, Inc.",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,277131.087986112,Revenue: 250K - 500K
10464412,553678737,,,,Martin Oluf Consult ApS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,264889.865245405,Revenue: 250K - 500K
18516361,682538284,,,822022057,Nusret Miami,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,470643.921888471,Revenue: 250K - 500K
1788729,27695352,,,205742319,LBK Capital,UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Unspecified,,293702.778639078,Revenue: 250K - 500K
29257992,311971493,,,,Tool-Mec S.R.L.,UNKNOWN,Industrials,Machinery & Equipment,Industrial Goods,Machinery & Equipment - Unspecified,,478062,Revenue: 250K - 500K
11909943,,,529545196,,TAQ Salsa,taqsalsa.com,Consumer,Food Products,"Food, Beverage & Tobacco",Food Products - Other,,954340.537808219,Revenue: 500K - 1M
11911127,,,529020363,,Harris Data Storage,harrisdatastorage.com,Industrials,Air Freight & Logistics,Transportation,Air Freight & Logistics,,915295.206575343,Revenue: 500K - 1M
11912550,,,557987464,,"Transportadora de Granos, S.A. de C.V",transportadoradegranos.com,Industrials,Air Freight & Logistics,Transportation,Air Freight & Logistics,,928007.64,Revenue: 500K - 1M
11912882,,,558083320,,FUEGO,fuegocompany.com,Business Services,"PR, Marketing & Advertising",Professional Services,"PR, Marketing & Advertising - Unspecified",,937087.949589041,Revenue: 500K - 1M
11914180,,,551533082,,GetHappyRide,gethappyride.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,921651.423287671,Revenue: 500K - 1M
11916741,,,466080106,,WEIJUN Ceramic Co.,wincun.cn,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,908030.95890411,Revenue: 500K - 1M
11921728,,,556240255,,Elesti Entertainment,elesti.com,Business Services,"PR, Marketing & Advertising",Professional Services,Integrated Marketing & Advertising,,987937.683287671,Revenue: 500K - 1M
11922922,,,557057244,,Souliate consultancy,souliate.co.in,Business Services,"PR, Marketing & Advertising",Professional Services,"PR, Marketing & Advertising - Unspecified",,932547.79479452,Revenue: 500K - 1M
11924561,,,429886953,,Clubraum74,clubraum74.com,Media & Telecommunications,Network Service Providers,Telecommunication,Integrated Network Service Providers,,924375.516164383,Revenue: 500K - 1M
11938979,,,536343165,,Canal Judicial,canaljudicial.com.br,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,918019.299452055,Revenue: 500K - 1M
11939923,,,430656068,,Modigliani,ristorantemodigliani.it,Media & Telecommunications,Network Service Providers,Telecommunication,Integrated Network Service Providers,,937995.980547945,Revenue: 500K - 1M
11956903,,,482352590,,Azienda Agricola Elena Catalano,elenacatalano.it,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,918927.330410959,Revenue: 500K - 1M
11959678,,,551412108,,BIg Tony's Pizzeria,bigtonyspizza.us,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Restaurants (Full Service),,917111.268493151,Revenue: 500K - 1M
11962464,,,546987207,,Joomis,joomis.ir,Business Services,"PR, Marketing & Advertising",Professional Services,"PR, Marketing & Advertising - Unspecified",,911663.082739726,Revenue: 500K - 1M
11964942,,,557408108,,Sports Keeper International,sportskeeperint.com,Media & Telecommunications,Live & Location-Based Entertainment,Media,Sports,,935271.887671233,Revenue: 500K - 1M
11969327,,,511898272,,Guzzla,guzzla.com.au,Industrials,Construction Materials,Construction,Construction Materials - Unspecified,,910755.051780822,Revenue: 500K - 1M
11969366,,,529536476,,AirMailPostage,airmailpostage.com,Industrials,Packaging,Industrial Goods,Paper Packaging,,914387.175616438,Revenue: 500K - 1M
11998651,,,372591930,,KiekendiefPerspectief,kiekendiefperspectief.nl,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,916203.237534246,Revenue: 500K - 1M
12004461,,,466198258,,Beijing Sinochance Technology Co.,sinochance.com.cn,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,922559.454246575,Revenue: 500K - 1M
12023542,,,528516354,,Tele-Cue and Sound,telecueandsound.com,Media & Telecommunications,Entertainment,Media,Music,,995201.930958904,Revenue: 500K - 1M
12026910,,,472811814,,Doubletree Architectural Designs,tomahawktimberframes.com,Industrials,Construction & Engineering,Construction,Construction & Engineering - Unspecified,,916203.237534246,Revenue: 500K - 1M
12038569,,,557866823,,BixBio,bixbio.com,Business Services,Professional Services - Other,Professional Services,Professional Services - Other,,912571.11369863,Revenue: 500K - 1M
12039847,,,547308738,,DailyPass,dailypass.com,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Travel Agencies & Operators,,992477.838082192,Revenue: 500K - 1M
12039995,,,551334048,,Total Home Exteriors of Florida,totalhomeexteriorsflorida.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,926191.578082192,Revenue: 500K - 1M
12041585,,,557620105,,SR WEALTH ELITE,srwealthelite.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,988845.714246575,Revenue: 500K - 1M
12046196,,,460028430,,Stixta,stixta.com,Consumer,"Textiles, Apparel & Luxury Goods",Consumer Durables & Apparel,Textiles and Fabrics,,937087.949589041,Revenue: 500K - 1M
12047963,,,556424868,,Calazans e Queiroz Advogados Associados,cqaa.com.br,Business Services,Legal services,Professional Services,Legal services,,954340.537808219,Revenue: 500K - 1M
12059748,,,455734182,,Airbnb Host Help,airbnbhosthelp.com,Media & Telecommunications,Network Service Providers,Telecommunication,Integrated Network Service Providers,,952524.475890411,Revenue: 500K - 1M
11750668,,,528483010,,GameDay Sporting,x10host.com,Media & Telecommunications,Live & Location-Based Entertainment,Media,Sports,,935271.887671233,Revenue: 500K - 1M
11764501,,,426153196,,Ing Josef Hofmann,hofmann-stahlbau.at,Industrials,Machinery & Equipment,Industrial Goods,Machinery & Equipment - Unspecified,,909847.020821918,Revenue: 500K - 1M
11769498,,,557380880,,Steuerberater in Berlin,steuerberater-berlin-steuerberatung.de,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,911663.082739726,Revenue: 500K - 1M
11772118,,,529860762,,Beto's Home Services,betoshomeservices.com,Media & Telecommunications,Entertainment,Media,Music,,992477.838082192,Revenue: 500K - 1M
11772894,,,529074094,,PEACEFUL VALLEY WOODWORKS,peacefulvalleywoodworks.com,Industrials,Construction Materials,Construction,Construction Materials - Unspecified,,914387.175616438,Revenue: 500K - 1M
11782065,,,530421272,,Taylor Made Financial Solutions,taylormadefinancialsolutions.com,Financial Services,Capital Markets,Diversified Financials,Investment Banking,,995201.930958904,Revenue: 500K - 1M
11787926,,,556160400,,apart EVENTS & MEDIEN,apartevents.de,Business Services,"PR, Marketing & Advertising",Professional Services,"PR, Marketing & Advertising - Unspecified",,923467.48520548,Revenue: 500K - 1M
11789044,,,556509686,,SV Offshore,svoffshore.com,Media & Telecommunications,Live & Location-Based Entertainment,Media,Sports,,942536.135342466,Revenue: 500K - 1M
11803723,,,372884369,,PAGE Interactive,pageinteractive.pl,Business Services,"PR, Marketing & Advertising",Professional Services,Integrated Marketing & Advertising,,913479.144657534,Revenue: 500K - 1M
11822447,,,558198622,,Cristal Mineracao,cristalmineracao.com.br,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,911663.082739726,Revenue: 500K - 1M
11829321,,,446903533,,Progratech,progratech.com,Media & Telecommunications,Media & Publishing,Media,Data Providers & Business Information Services (BIS),,917111.268493151,Revenue: 500K - 1M
11853206,,,546723878,,Premier Outlook,premieroutlook.co.in,Business Services,"PR, Marketing & Advertising",Professional Services,"PR, Marketing & Advertising - Unspecified",,939812.042465753,Revenue: 500K - 1M
11859471,,,348049381,,Best Western Gorizia Palace Hotel,goriziapalace.com,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Hotels & Resorts,,985213.590410959,Revenue: 500K - 1M
11883812,,,534213793,,Elite Mortgage Processing,elitemortgageprocessing.com,Financial Services,Specialty Finance,Diversified Financials,Consumer Finance,,972501.156986301,Revenue: 500K - 1M
11892647,,,551586860,,Markham Bixby Agency,markhambixby.agency,Financial Services,Insurance,Insurance,Insurance - Unspecified,,916203.237534246,Revenue: 500K - 1M
11893125,,,551515082,,The Legal Mall,thelegalmallva.com,Business Services,Legal services,Professional Services,Legal services,,908030.95890411,Revenue: 500K - 1M
11895641,,,551888304,,Scarsdale Dental Smiles,scarsdaledentalsmiles.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,922559.454246575,Revenue: 500K - 1M
11895907,,,547038877,,Cresio Platform,cresio.io,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,971593.126027397,Revenue: 500K - 1M
11901570,,,509911483,,Etalab,gouv.fr,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,925283.547123288,Revenue: 500K - 1M
11907030,,,466033690,,Huantai ZHONGZHI Chemical Co.,baoyuanchem.com.cn,Energy & Natural Resources,Chemicals,Natural Resources,Chemicals - Unspecified,,924375.516164383,Revenue: 500K - 1M
11907443,,,557541214,,Roshimzaschita,krhz.ru,Energy & Natural Resources,Chemicals,Natural Resources,Chemicals - Unspecified,,977949.342739726,Revenue: 500K - 1M
19345458,,,529379982,,Capt'n Hook Outdoors,capthookoutdoors.com,Industrials,Road & Rail,Transportation,Railroads,,939812.042465753,Revenue: 500K - 1M
19348480,,,556189702,,Iremar,maquinariairemar.com,Industrials,Machinery & Equipment,Industrial Goods,Machinery & Equipment - Unspecified,,917111.268493151,Revenue: 500K - 1M
19355680,,,354653654,,Vip Self Storage,vip-selfstorage.com,Industrials,Road & Rail,Transportation,Trucking,,933455.825753425,Revenue: 500K - 1M
19358176,,,433506320,,Bull McCabes,bullmccabes.com,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Restaurants (Full Service),,987937.683287671,Revenue: 500K - 1M
19376940,,,530055784,,Inspire Communications,inspiredcom.com,Media & Telecommunications,Network Service Providers,Telecommunication,Wireless Network Operations,,937087.949589041,Revenue: 500K - 1M
19384542,,,535468666,,Death Row Industries,deathrowindustries.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,949800.383013699,Revenue: 500K - 1M
19397601,,,551610728,,LB'S Chill - n - Grill,lbschill-n-grill.com,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Restaurants (Full Service),,910755.051780822,Revenue: 500K - 1M
19397821,,,551433223,,Carrefour Normandie,carrefournormandie.com,Energy & Natural Resources,Paper Products & Forestry,Natural Resources,Forest Products,,979765.404657534,Revenue: 500K - 1M
19397915,,,551540736,,Gs Detailing,pickeringtoncardetailing.com,Consumer,Diversified Consumer Services,Consumer Services,Personal Services,,910755.051780822,Revenue: 500K - 1M
19397978,,,551415738,,Hogansalleylcc.com,hogansalleylcc.com,Industrials,Construction & Engineering,Construction,Construction & Engineering - Unspecified,,910755.051780822,Revenue: 500K - 1M
19398097,,,551542550,,Talon Services Las Vegas,talonserviceslv.com,Industrials,Machinery & Equipment,Industrial Goods,Machinery & Equipment - Unspecified,,918927.330410959,Revenue: 500K - 1M
19398263,,,551370982,,Sew Wilde,sewwildequilt.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,911663.082739726,Revenue: 500K - 1M
19398504,,,551807384,,Kathryn Beesley,kathrynbeesley.com,Consumer,Food Products,"Food, Beverage & Tobacco",Produce,,918019.299452055,Revenue: 500K - 1M
19402303,,,557650344,,Secure Investments,liczaroorihai.in,Financial Services,Capital Markets,Diversified Financials,Investment Banking,,977949.342739726,Revenue: 500K - 1M
19402478,,,557234403,,İzdiham,izdiham.com,Media & Telecommunications,Entertainment,Media,TV Production & Broadcast,,969777.064109589,Revenue: 500K - 1M
19402521,,,557742648,,Manufaktura Luksusu Sp. z o.o,wychowanawluksusie.pl,Consumer,Food Products,"Food, Beverage & Tobacco",Food Products - Other,,965236.909315069,Revenue: 500K - 1M
19402830,,,532620333,,Déménagement Waseige,waseige.be,Industrials,Road & Rail,Transportation,Trucking,,915295.206575343,Revenue: 500K - 1M
19405227,,,459939852,,Christoffer Skov Olsen,olsenka.dk,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,918019.299452055,Revenue: 500K - 1M
19427913,,,466699685,,Provident Home Investments,providenthomeinvestments.com,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Alternative Asset Management,,967961.002191781,Revenue: 500K - 1M
19443222,,,431418205,,Cafe am Markt,cafe-am-markt-oranienbaum.de,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Restaurants (Full Service),,992477.838082192,Revenue: 500K - 1M
19448174,,,529750430,,Inside Out Revolution Transformation,petergottwaldjr.com,Consumer,Diversified Consumer Services,Consumer Services,Personal Services,,909847.020821918,Revenue: 500K - 1M
19461552,,,551531486,,Progress Management,townplazaapts.com,Real Estate,Real Estate Commercial,Real Estate,Real Estate Commercial - Unspecified,,953432.506849315,Revenue: 500K - 1M
19463839,,,497483020,,Sunbelt Laboratories,sunbelt-labs.com,Energy & Natural Resources,Chemicals,Natural Resources,Cleaning Agents,,908938.989863014,Revenue: 500K - 1M
19468390,,,556269345,,Homeowners First Mortgage,homeownersfirstmortgage.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,969777.064109589,Revenue: 500K - 1M
19468793,,,556637235,,Klinik Obat Aborsi Cytotec Jakarat,cytotecobataborsi.net,Media & Telecommunications,Entertainment,Media,TV Production & Broadcast,,978857.37369863,Revenue: 500K - 1M
19476300,,,460315595,,Bmonitored,bmonitored.com,Media & Telecommunications,Network Service Providers,Telecommunication,Integrated Network Service Providers,,930731.732876712,Revenue: 500K - 1M
19491863,,,430384137,,Marcel Wunschick,meine-pflege.de,Media & Telecommunications,Network Service Providers,Telecommunication,Integrated Network Service Providers,,914387.175616438,Revenue: 500K - 1M
4358033,,,455694662,,Deltoid Energy,deltoid.energy,Business Services,Waste Management,Facility Management,Integrated Waste Management,,928915.670958904,Revenue: 500K - 1M
4362839,,,529487985,,Crystal Funding,crystalfundinginc.com,Financial Services,Specialty Finance,Diversified Financials,Consumer Finance,,976133.280821918,Revenue: 500K - 1M
4362971,,,529545555,,Walker Financial,walkerfinancialkc.com,Financial Services,Capital Markets,Diversified Financials,Investment Banking,,987029.652328767,Revenue: 500K - 1M
4363837,,,529158588,,Custom Leather Knife Sheaths,customsheaths.com,Consumer,"Textiles, Apparel & Luxury Goods",Consumer Durables & Apparel,Textiles and Fabrics,,911663.082739726,Revenue: 500K - 1M
4372947,,,551713722,,My Passion Early Learning Center,catherinechristianlc.com,Consumer,Diversified Consumer Services,Consumer Services,Personal Services,,924375.516164383,Revenue: 500K - 1M
4373289,,,551843648,,Insight Health Evaluation,healthinsight.ca,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,924375.516164383,Revenue: 500K - 1M
4406618,599102229,,,180185559907150021,CableCables,UNKNOWN,Industrials,"Electrical Equipment, Electronic Components & Automation",Industrial Goods,"Electrical Equipment, Electronic Components & Automation - Unspecified",,530001.186066985,Revenue: 500K - 1M
4437569,,,527169533,,Archies Meats,archiesmeats.com,Consumer,Food Products,"Food, Beverage & Tobacco",Food Products - Other,,932547.79479452,Revenue: 500K - 1M
4457099,,,534212911,,Some Like It Hot Power Yoga,somelikeithotpoweryoga.com,Media & Telecommunications,Live & Location-Based Entertainment,Media,Sports,,908030.95890411,Revenue: 500K - 1M
4463201,,,551654584,,A & B Soft Serve Ice Cream,anbsoftserveicecream.com,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Restaurants (Full Service),,928007.64,Revenue: 500K - 1M
4463991,,,547216987,,Snowball X,snowball-x.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,980673.435616438,Revenue: 500K - 1M
4467215,,,556717505,,ArYu Capital Pvt,aryucapital.com,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Alternative Asset Management,,965236.909315069,Revenue: 500K - 1M
4502031,,,430116860,,Praxis für Osteopathie Tobias Krug,praxiskrug.de,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Leisure Facilities,,916203.237534246,Revenue: 500K - 1M
17643027,,,507331500,,We Make Stuff Happen Ltd,wemakestuffhappen.co.uk,Business Services,"PR, Marketing & Advertising",Professional Services,"PR, Marketing & Advertising - Unspecified",,928915.670958904,Revenue: 500K - 1M
17645459,,,407196693,,Clover Conferences,cloverconferences.com,Business Services,"PR, Marketing & Advertising",Professional Services,"PR, Marketing & Advertising - Unspecified",,914387.175616438,Revenue: 500K - 1M
17699461,,,480978913,,Blaze It Firewood Products,blazeitfirewood.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,976133.280821918,Revenue: 500K - 1M
17701227,,,466128733,,Studio|Menage,studiomenage.com,Media & Telecommunications,Network Service Providers,Telecommunication,Integrated Network Service Providers,,916203.237534246,Revenue: 500K - 1M
17705201,,,372443942,,Park Digital,parkdigital.ca,Business Services,"PR, Marketing & Advertising",Professional Services,"PR, Marketing & Advertising - Unspecified",,939812.042465753,Revenue: 500K - 1M
17710011,,,551543752,,Billquery,billquery.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,924375.516164383,Revenue: 500K - 1M
17710075,,,551346426,,Parker at Maitland Station,parkermaitlandstation.com,Real Estate,Real Estate Commercial,Real Estate,Real Estate Commercial - Unspecified,,914387.175616438,Revenue: 500K - 1M
17711027,,,551732066,,Loja Académica,lojaacademicadoalgarve.com,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Travel Agencies & Operators,,917111.268493151,Revenue: 500K - 1M
17711841,,,551909736,,Kosha Spa,koshaspa.com,Consumer,Diversified Consumer Services,Consumer Services,Personal Services,,928915.670958904,Revenue: 500K - 1M
17713255,,,556801746,,Chesterfield Orthodontics,smilebydesign.biz,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,915295.206575343,Revenue: 500K - 1M
24221152,183018757,,,342056989,Dow Investment Group LLC,UNKNOWN,Financial Services,Asset & Wealth Management,Asset & Wealth Management,Asset & Wealth Management - Unspecified,,798965.874193311,Revenue: 500K - 1M
11909067,,,532224211,,Espacephoto Frejus,e-spacephoto.com,Consumer,Diversified Consumer Services,Consumer Services,Personal Services,,4255941.10438356,Revenue: 1M - 5M
11910753,,,529060553,,Mark Hosek Construction,markhosekconstruction.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1033339.23123288,Revenue: 1M - 5M
11911785,,,459142760,,Beaumont,beaumontgi.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1548192.78493151,Revenue: 1M - 5M
11912598,,,559455729,,WELLAND CHEMICAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1692569.70739726,Revenue: 1M - 5M
11914810,,,551764955,,Russian River Royale,russianriverroyale.com,Consumer,Food Products,"Food, Beverage & Tobacco",Food Products - Other,,1770660.36986301,Revenue: 1M - 5M
11915839,,,430258669,,MultiMediaTemplin,multimediatemplin.de,Media & Telecommunications,Media & Publishing,Media,Printing Services,,2409914.16493151,Revenue: 1M - 5M
11915955,,,425371080,,Three Piece Nugget,threepiecenugget.com,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Restaurants (Full Service),,1825142.22739726,Revenue: 1M - 5M
11916328,,,557684972,,Aryadad Construction,aryadad.ca,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1058764.09808219,Revenue: 1M - 5M
11916359,,,465661674,,vaidyaholdings.com,vaidyaholdings.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3845511.1109589,Revenue: 1M - 5M
11917326,,,532593661,,Les Jobling,lesjoblingtiling.co.uk,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1019718.76684932,Revenue: 1M - 5M
11918070,,,532279275,,Vedella Massot,agromassot.com,Consumer,Food Products,"Food, Beverage & Tobacco","Meat, Poultry & Fish",,3900900.99945205,Revenue: 1M - 5M
11918980,,,529457585,,The Preserve at Oak Island,thepreserveoki.com,Real Estate,Real Estate Commercial,Real Estate,Real Estate Commercial - Unspecified,,1174084.02986301,Revenue: 1M - 5M
11919094,,,529431454,,River Properties,riverpropertiespdx.com,Real Estate,Real Estate Commercial,Real Estate,Real Estate Commercial - Unspecified,,1192244.6490411,Revenue: 1M - 5M
11920378,,,529206289,,Salmon Concrete,salmonconcreteinc.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1030615.13835616,Revenue: 1M - 5M
